Customer ID,recency,frequency,monetary,r_score,f_score,m_score,rfm_score,rfm_segment,segment_label,is_churned,churn_probability,churn_risk
12683,4,21,11633.7,5,5,5,15,555,Champions,0,0.0002199083,Low Risk
12684,8,7,2283.63,5,4,4,13,544,Champions,0,0.0002199083,Low Risk
12685,28,6,2863.08,4,4,4,12,444,Champions,0,0.0002199083,Low Risk
12686,372,1,89.14,2,1,1,4,211,Lost,1,0.9996289,High Risk
12687,481,2,2138.91,1,2,4,7,124,Cant Lose Them,1,0.9993869,High Risk
12688,114,1,4873.81,3,1,5,9,315,Others,1,0.99914396,High Risk
12689,26,2,1247.61,4,2,4,10,424,New Customers,0,0.00028871957,Low Risk
12690,206,1,389.01,2,1,2,5,212,Lost,1,0.9996289,High Risk
12691,28,7,1170.4,4,4,3,11,443,Loyal Customers,0,0.0007484747,Low Risk
12692,637,1,110.95,1,1,1,3,111,Lost,1,0.9996289,High Risk
12693,127,7,1703.02,3,4,4,11,344,Loyal Customers,1,0.9997583,High Risk
12694,70,3,1843.35,3,3,4,10,334,Loyal Customers,0,0.00028684916,Low Risk
12695,7,7,1407.12,5,4,4,13,544,Champions,0,0.00067572953,Low Risk
12696,435,2,851.91,1,2,3,6,123,Cant Lose Them,1,0.99958855,High Risk
12697,29,3,957.59,4,3,3,10,433,Loyal Customers,0,0.00036926035,Low Risk
12698,590,1,339.75,1,1,2,4,112,Lost,1,0.9996289,High Risk
12699,418,1,638.11,1,1,3,5,113,Cant Lose Them,1,0.9996289,High Risk
12700,8,4,4939.99,5,3,5,13,535,Loyal Customers,0,0.0001757982,Low Risk
12701,80,6,2446.41,3,4,4,11,344,Loyal Customers,0,0.00030059286,Low Risk
12702,20,1,219.0,4,1,1,6,411,New Customers,0,0.0004902948,Low Risk
12703,71,4,1006.53,3,3,3,9,333,Loyal Customers,0,0.00036926035,Low Risk
12704,7,8,2340.84,5,4,4,13,544,Champions,0,0.0002199083,Low Risk
12705,15,14,11762.1,5,5,5,15,555,Champions,0,0.0002199083,Low Risk
12707,292,1,603.42,2,1,2,5,212,Lost,1,0.9996289,High Risk
12708,30,18,5117.66,4,5,5,14,455,Champions,0,0.0002199083,Low Risk
12709,15,34,30291.76,5,5,5,15,555,Champions,0,0.0002199083,Low Risk
12710,97,3,1149.02,3,3,3,9,333,Loyal Customers,1,0.9995073,High Risk
12711,612,2,1339.05,1,2,4,7,124,Cant Lose Them,1,0.9994259,High Risk
12712,29,21,6723.03,4,5,5,14,455,Champions,0,0.0002199083,Low Risk
12713,1,1,848.55,5,1,3,9,513,New Customers,0,0.00036926035,Low Risk
12714,9,12,14093.71,5,5,5,15,555,Champions,0,0.0002199083,Low Risk
12715,106,1,343.36,3,1,2,6,312,Others,1,0.9996289,High Risk
12716,4,2,1053.49,5,2,3,10,523,New Customers,0,0.00036926035,Low Risk
12717,151,3,1308.91,3,3,4,10,334,Loyal Customers,1,0.9993699,High Risk
12718,71,1,238.25,3,1,1,5,311,Others,0,0.0004902948,Low Risk
12719,5,2,644.95,5,2,3,10,523,New Customers,0,0.00039627156,Low Risk
12720,3,30,7787.28,5,5,5,15,555,Champions,0,0.0002199083,Low Risk
12721,32,8,4013.08,4,4,5,13,445,Champions,0,0.0002199083,Low Risk
12722,85,4,997.63,3,3,3,9,333,Loyal Customers,0,0.00036926035,Low Risk
12723,4,5,725.07,5,4,3,12,543,Loyal Customers,0,0.00056754524,Low Risk
12724,5,7,2317.52,5,4,4,13,544,Champions,0,0.0002199083,Low Risk
12725,371,4,2266.76,2,3,4,9,234,At Risk,1,0.99914396,High Risk
12726,28,11,4014.6,4,5,5,14,455,Champions,0,0.0002199083,Low Risk
12727,11,10,5679.53,5,5,5,15,555,Champions,0,0.0002199083,Low Risk
12728,71,5,1070.17,3,4,3,10,343,Loyal Customers,0,0.0007484747,Low Risk
12729,114,1,453.01,3,1,2,6,312,Others,1,0.9996289,High Risk
12730,522,1,829.25,1,1,3,5,113,Cant Lose Them,1,0.99958855,High Risk
12731,24,17,25775.71,4,5,5,14,455,Champions,0,0.0002199083,Low Risk
12732,180,1,236.26,3,1,1,5,311,Others,1,0.9996289,High Risk
12733,234,4,2424.87,2,3,4,9,234,At Risk,1,0.99914396,High Risk
12734,353,3,639.65,2,3,3,8,233,At Risk,1,0.9996289,High Risk
12735,315,2,779.5699999999999,2,2,3,7,223,Cant Lose Them,1,0.99958855,High Risk
12736,333,1,234.0,2,1,1,4,211,Lost,1,0.9996289,High Risk
12737,499,2,3710.5,1,2,5,8,125,Cant Lose Them,1,0.99928516,High Risk
12738,372,1,155.35,2,1,1,4,211,Lost,1,0.9996289,High Risk
12739,78,4,2726.73,3,3,4,10,334,Loyal Customers,0,0.00020254405,Low Risk
12740,64,1,427.6,3,1,2,6,312,Others,0,0.0004902948,Low Risk
12741,529,2,406.07,1,2,2,5,122,Lost,1,0.9996289,High Risk
12742,626,1,1201.52,1,1,3,5,113,Cant Lose Them,1,0.99958855,High Risk
12743,134,2,540.13,3,2,2,7,322,Others,1,0.9996289,High Risk
12744,52,11,25317.06,4,5,5,14,455,Champions,0,0.0002199083,Low Risk
12745,487,3,925.41,1,3,3,7,133,At Risk,1,0.99958855,High Risk
12746,541,1,254.55,1,1,1,3,111,Lost,1,0.9996289,High Risk
12747,2,26,8898.48,5,5,5,15,555,Champions,0,0.0002199083,Low Risk
12748,1,336,53539.64,5,5,5,15,555,Champions,0,0.0002199083,Low Risk
12749,4,9,6897.36,5,5,5,15,555,Champions,0,0.0002199083,Low Risk
12750,129,1,275.88,3,1,1,5,311,Others,1,0.9996289,High Risk
12751,445,1,268.27,1,1,1,3,111,Lost,1,0.9996289,High Risk
12752,81,1,4366.78,3,1,5,9,315,Others,0,0.00020254405,Low Risk
12753,23,6,21429.39,4,4,5,13,445,Champions,0,0.0002199083,Low Risk
12754,236,3,3010.74,2,3,5,10,235,At Risk,1,0.99914396,High Risk
12755,281,11,5236.259999999999,2,5,5,12,255,At Risk,1,0.99921155,High Risk
12756,87,1,112.07999999999998,3,1,1,5,311,Others,0,0.0004902948,Low Risk
12757,16,13,7834.650000000001,5,5,5,15,555,Champions,0,0.0002199083,Low Risk
12758,117,7,9903.24,3,4,5,12,345,Loyal Customers,1,0.99921155,High Risk
12759,52,8,5020.74,4,4,5,13,445,Champions,0,0.0002199083,Low Risk
12760,456,1,347.8,1,1,2,4,112,Lost,1,0.9996289,High Risk
12761,458,2,782.95,1,2,3,6,123,Cant Lose Them,1,0.99958855,High Risk
12762,8,2,1898.52,5,2,4,11,524,New Customers,0,0.00028684916,Low Risk
12763,138,2,494.08,3,2,2,7,322,Others,1,0.9996289,High Risk
12764,317,1,1693.88,2,1,4,7,214,Cant Lose Them,1,0.9996271,High Risk
12765,472,6,1404.58,1,4,4,9,144,At Risk,1,0.9997583,High Risk
12766,4,9,8918.99,5,5,5,15,555,Champions,0,0.0002199083,Low Risk
12767,376,1,949.82,2,1,3,6,213,Cant Lose Them,1,0.99958855,High Risk
12768,451,1,168.69000000000003,1,1,1,3,111,Lost,1,0.9996289,High Risk
12769,239,1,1143.6,2,1,3,6,213,Cant Lose Them,1,0.99958855,High Risk
12770,211,2,3246.45,2,2,5,9,225,Cant Lose Them,1,0.99914396,High Risk
12771,486,1,282.3,1,1,1,3,111,Lost,1,0.9996289,High Risk
12772,60,1,892.47,3,1,3,7,313,Others,0,0.0004422136,Low Risk
12773,564,1,124.25,1,1,1,3,111,Lost,1,0.9996289,High Risk
12774,536,1,98.7,1,1,1,3,111,Lost,1,0.9996289,High Risk
12775,17,7,1686.12,5,4,4,13,544,Champions,0,0.00067572953,Low Risk
12776,668,1,55.5,1,1,1,3,111,Lost,1,0.9996289,High Risk
12777,458,1,519.45,1,1,2,4,112,Lost,1,0.9996289,High Risk
12778,20,9,1775.68,4,5,4,13,454,Champions,0,0.00067572953,Low Risk
12779,38,14,6474.11,4,5,5,14,455,Champions,0,0.0002199083,Low Risk
12780,599,1,337.4,1,1,2,4,112,Lost,1,0.9996289,High Risk
12781,64,2,826.74,3,2,3,8,323,Others,0,0.0004422136,Low Risk
12782,5,11,4618.24,5,5,5,15,555,Champions,0,0.0002199083,Low Risk
12783,2,6,2225.91,5,4,4,13,544,Champions,0,0.0002199083,Low Risk
12784,9,3,1763.15,5,3,4,12,534,Loyal Customers,0,0.00039549524,Low Risk
12785,364,3,1100.4,2,3,3,8,233,At Risk,1,0.99958855,High Risk
12786,610,1,728.5,1,1,3,5,113,Cant Lose Them,1,0.9995913,High Risk
12787,10,4,862.18,5,3,3,11,533,Loyal Customers,0,0.00036926035,Low Risk
12788,463,4,444.9,1,3,2,6,132,Others,1,0.9996289,High Risk
12789,65,3,273.35,3,3,1,7,331,Potential Loyalists,0,0.0004902948,Low Risk
12790,192,2,591.85,2,2,2,6,222,Lost,1,0.9996289,High Risk
12791,374,6,863.51,2,4,3,9,243,At Risk,1,0.99973327,High Risk
12792,257,2,827.01,2,2,3,7,223,Cant Lose Them,1,0.99958855,High Risk
12793,335,3,885.53,2,3,3,8,233,At Risk,1,0.99958855,High Risk
12794,53,2,860.41,4,2,3,9,423,New Customers,0,0.00036926035,Low Risk
12795,19,1,430.48,5,1,2,8,512,New Customers,0,0.0004902948,Low Risk
12796,628,1,381.0,1,1,2,4,112,Lost,1,0.9996289,High Risk
12797,366,2,552.08,2,2,2,6,222,Lost,1,0.9996289,High Risk
12798,10,4,8510.93,5,3,5,13,535,Loyal Customers,0,0.0001757982,Low Risk
12799,529,1,219.35,1,1,1,3,111,Lost,1,0.9996289,High Risk
12800,470,3,584.25,1,3,2,6,132,Others,1,0.9996289,High Risk
12801,501,1,1071.82,1,1,3,5,113,Cant Lose Them,1,0.99958855,High Risk
12802,187,7,2416.42,3,4,4,11,344,Loyal Customers,1,0.99942315,High Risk
12803,393,1,1092.81,2,1,3,6,213,Cant Lose Them,1,0.99958855,High Risk
12804,466,2,325.37,1,2,2,5,122,Lost,1,0.9996289,High Risk
12805,382,4,1434.95,2,3,4,9,234,At Risk,1,0.9995535,High Risk
12806,435,4,2878.96,1,3,4,8,134,At Risk,1,0.99928516,High Risk
12807,383,1,330.35,2,1,2,5,212,Lost,1,0.9996289,High Risk
12808,37,5,776.7,4,4,3,11,443,Loyal Customers,0,0.0007484747,Low Risk
12809,178,3,1755.94,3,3,4,10,334,Loyal Customers,1,0.9995535,High Risk
12810,535,2,534.99,1,2,2,5,122,Lost,1,0.9996289,High Risk
12811,261,5,1033.9,2,4,3,9,243,At Risk,1,0.99973327,High Risk
12812,45,1,229.64,4,1,1,6,411,New Customers,0,0.0004902948,Low Risk
12813,502,3,1687.8,1,3,4,8,134,At Risk,1,0.9996271,High Risk
12814,102,1,125.92,3,1,1,5,311,Others,1,0.9996289,High Risk
12815,148,2,1063.46,3,2,3,8,323,Others,1,0.99958855,High Risk
12816,96,2,572.2,3,2,2,7,322,Others,1,0.9996289,High Risk
12817,281,3,690.98,2,3,3,8,233,At Risk,1,0.9995913,High Risk
12818,262,1,1542.08,2,1,4,7,214,Cant Lose Them,1,0.9996271,High Risk
12819,458,1,540.52,1,1,2,4,112,Lost,1,0.9996289,High Risk
12820,3,11,2689.52,5,5,4,14,554,Champions,0,0.0002199083,Low Risk
12821,214,2,220.8,2,2,1,5,221,Lost,1,0.9996289,High Risk
12822,71,2,948.88,3,2,3,8,323,Others,0,0.0004422136,Low Risk
12823,75,18,6501.5,3,5,5,13,355,Loyal Customers,0,0.0002199083,Low Risk
12824,60,1,397.12,3,1,2,6,312,Others,0,0.0004902948,Low Risk
12825,521,2,518.63,1,2,2,5,122,Lost,1,0.9996289,High Risk
12826,3,12,2800.75,5,5,4,14,554,Champions,0,0.0002199083,Low Risk
12827,6,3,430.15,5,3,2,10,532,Potential Loyalists,0,0.0004094127,Low Risk
12828,3,6,1018.71,5,4,3,12,543,Loyal Customers,0,0.00056754524,Low Risk
12829,337,3,385.3,2,3,2,7,232,Others,1,0.9996289,High Risk
12830,38,6,6814.64,4,4,5,13,445,Champions,0,0.0002199083,Low Risk
12831,262,3,451.11,2,3,2,7,232,Others,1,0.9996289,High Risk
12832,32,2,383.03,4,2,2,8,422,New Customers,0,0.0004902948,Low Risk
12833,145,1,417.38,3,1,2,6,312,Others,1,0.9996289,High Risk
12834,283,1,312.38,2,1,2,5,212,Lost,1,0.9996289,High Risk
12835,428,41,5996.83,1,5,5,11,155,At Risk,1,0.99942315,High Risk
12836,59,15,6559.7300000000005,4,5,5,14,455,Champions,0,0.0002199083,Low Risk
12837,173,2,662.66,3,2,3,8,323,Others,1,0.9996166,High Risk
12838,34,10,2975.91,4,5,5,14,455,Champions,0,0.0002199083,Low Risk
12839,3,26,9669.12,5,5,5,15,555,Champions,0,0.0002199083,Low Risk
12840,144,7,4041.97,3,4,5,12,345,Loyal Customers,1,0.99921155,High Risk
12841,5,40,6958.2,5,5,5,15,555,Champions,0,0.0002199083,Low Risk
12842,70,4,1917.99,3,3,4,10,334,Loyal Customers,0,0.00028684916,Low Risk
12843,66,30,6583.36,3,5,5,13,355,Loyal Customers,0,0.0002199083,Low Risk
12844,29,4,648.6,4,3,3,10,433,Loyal Customers,0,0.00039627156,Low Risk
12845,267,4,354.09,2,3,2,7,232,Others,1,0.9996289,High Risk
12846,682,1,15.58,1,1,1,3,111,Lost,1,0.9996289,High Risk
12847,22,2,1609.0,4,2,4,10,424,New Customers,0,0.00045565024,Low Risk
12848,676,1,208.0,1,1,1,3,111,Lost,1,0.9996289,High Risk
12849,31,6,3042.47,4,4,5,13,445,Champions,0,0.0002199083,Low Risk
12850,446,1,330.0,1,1,2,4,112,Lost,1,0.9996289,High Risk
12851,97,2,280.76,3,2,1,6,321,Others,1,0.9996289,High Risk
12852,295,1,311.55,2,1,2,5,212,Lost,1,0.9996289,High Risk
12853,135,11,3907.5,3,5,5,13,355,Loyal Customers,1,0.99921155,High Risk
12854,79,7,2970.9700000000003,3,4,5,12,345,Loyal Customers,0,0.0002199083,Low Risk
12855,373,4,612.84,2,3,3,8,233,At Risk,1,0.9996289,High Risk
12856,8,6,2170.78,5,4,4,13,544,Champions,0,0.00030680475,Low Risk
12857,211,6,3688.0,2,4,5,11,245,At Risk,1,0.99942315,High Risk
12858,383,1,147.27,2,1,1,4,211,Lost,1,0.9996289,High Risk
12859,459,1,575.1,1,1,2,4,112,Lost,1,0.9996289,High Risk
12860,693,1,54.22,1,1,1,3,111,Lost,1,0.9996289,High Risk
12861,620,1,68.25,1,1,1,3,111,Lost,1,0.9996289,High Risk
12862,426,2,984.62,1,2,3,6,123,Cant Lose Them,1,0.99958855,High Risk
12863,52,6,2792.55,4,4,4,12,444,Champions,0,0.0002199083,Low Risk
12864,138,2,299.57,3,2,2,7,322,Others,1,0.9996289,High Risk
12865,26,4,3323.47,4,3,5,12,435,Loyal Customers,0,0.0001757982,Low Risk
12866,283,3,1227.35,2,3,4,9,234,At Risk,1,0.9997044,High Risk
12867,26,13,7829.26,4,5,5,14,455,Champions,0,0.0002199083,Low Risk
12868,186,8,2043.76,3,4,4,11,344,Loyal Customers,1,0.9995865,High Risk
12869,682,1,337.67,1,1,2,4,112,Lost,1,0.9996289,High Risk
12870,375,3,1676.95,2,3,4,9,234,At Risk,1,0.9995535,High Risk
12871,84,3,744.02,3,3,3,9,333,Loyal Customers,0,0.00037169023,Low Risk
12872,327,12,3283.96,2,5,5,12,255,At Risk,1,0.99921155,High Risk
12873,282,3,2027.3,2,3,4,9,234,At Risk,1,0.99926585,High Risk
12874,385,2,948.42,2,2,3,7,223,Cant Lose Them,1,0.99958855,High Risk
12875,143,5,1356.99,3,4,4,11,344,Loyal Customers,1,0.9996112,High Risk
12876,58,4,4081.79,4,3,5,12,435,Loyal Customers,0,0.0001757982,Low Risk
12877,4,20,2942.14,5,5,5,15,555,Champions,0,0.0002199083,Low Risk
12878,236,2,854.99,2,2,3,7,223,Cant Lose Them,1,0.99958855,High Risk
12879,45,3,573.22,4,3,2,9,432,Potential Loyalists,0,0.0004094127,Low Risk
12880,382,2,640.13,2,2,3,7,223,Cant Lose Them,1,0.9996289,High Risk
12881,276,1,298.0,2,1,2,5,212,Lost,1,0.9996289,High Risk
12882,9,2,1463.04,5,2,4,11,524,New Customers,0,0.00045565024,Low Risk
12883,25,4,703.47,4,3,3,10,433,Loyal Customers,0,0.00037169023,Low Risk
12884,88,1,309.05,3,1,2,6,312,Others,0,0.0004902948,Low Risk
12885,63,3,1175.22,3,3,3,9,333,Loyal Customers,0,0.00036926035,Low Risk
12886,68,2,1378.4,3,2,4,9,324,Others,0,0.00031464998,Low Risk
12887,384,1,222.4,2,1,1,4,211,Lost,1,0.9996289,High Risk
12888,214,2,354.12,2,2,2,6,222,Lost,1,0.9996289,High Risk
12889,381,4,385.46,2,3,2,7,232,Others,1,0.9996289,High Risk
12890,24,2,706.02,4,2,3,9,423,New Customers,0,0.00037169023,Low Risk
12891,186,11,840.5,3,5,3,11,353,Loyal Customers,1,0.99973327,High Risk
12892,397,1,263.38,2,1,1,4,211,Lost,1,0.9996289,High Risk
12893,31,1,176.55,4,1,1,6,411,New Customers,0,0.0004902948,Low Risk
12894,575,1,157.35,1,1,1,3,111,Lost,1,0.9996289,High Risk
12895,42,2,372.8,4,2,2,8,422,New Customers,0,0.0004902948,Low Risk
12897,205,4,514.25,2,3,2,7,232,Others,1,0.9996289,High Risk
12898,464,2,296.21000000000004,1,2,2,5,122,Lost,1,0.9996289,High Risk
12899,414,1,366.4,1,1,2,4,112,Lost,1,0.9996289,High Risk
12900,422,1,340.33,1,1,2,4,112,Lost,1,0.9996289,High Risk
12901,9,28,17654.54,5,5,5,15,555,Champions,0,0.0002199083,Low Risk
12902,265,1,138.68,2,1,1,4,211,Lost,1,0.9996289,High Risk
12903,429,1,833.53,1,1,3,5,113,Cant Lose Them,1,0.99958855,High Risk
12904,18,2,496.06,5,2,2,9,522,New Customers,0,0.0004094127,Low Risk
12905,577,2,1018.42,1,2,3,6,123,Cant Lose Them,1,0.99958855,High Risk
12906,12,5,2919.81,5,4,5,14,545,Champions,0,0.0002199083,Low Risk
12907,396,2,508.91,2,2,2,6,222,Lost,1,0.9996289,High Risk
12908,176,5,1776.0,3,4,4,11,344,Loyal Customers,1,0.9997583,High Risk
12909,40,8,3088.34,4,4,5,13,445,Champions,0,0.0002199083,Low Risk
12910,23,13,5796.52,4,5,5,14,455,Champions,0,0.0002199083,Low Risk
12911,552,1,1651.72,1,1,4,6,114,Cant Lose Them,1,0.9996271,High Risk
12912,3,5,1662.3,5,4,4,13,544,Champions,0,0.00067572953,Low Risk
12913,5,13,6283.24,5,5,5,15,555,Champions,0,0.0002199083,Low Risk
12914,401,1,223.98,2,1,1,4,211,Lost,1,0.9996289,High Risk
12915,149,4,975.1,3,3,3,9,333,Loyal Customers,1,0.9995073,High Risk
12916,139,7,4479.73,3,4,5,12,345,Loyal Customers,1,0.99921155,High Risk
12917,128,6,4359.2,3,4,5,12,345,Loyal Customers,1,0.99921155,High Risk
12918,626,1,10953.5,1,1,5,7,115,Cant Lose Them,1,0.99928516,High Risk
12919,8,6,1335.19,5,4,4,13,544,Champions,0,0.0003924097,Low Risk
12920,17,4,486.64,5,3,2,10,532,Potential Loyalists,0,0.0004094127,Low Risk
12921,9,74,35233.24,5,5,5,15,555,Champions,0,0.0002199083,Low Risk
12922,161,1,405.38,3,1,2,6,312,Others,1,0.9996289,High Risk
12923,64,3,770.42,3,3,3,9,333,Loyal Customers,0,0.00036926035,Low Risk
12924,88,12,2469.4,3,5,4,12,354,Loyal Customers,0,0.0002199083,Low Risk
12925,5,3,729.3299999999999,5,3,3,11,533,Loyal Customers,0,0.00037169023,Low Risk
12926,411,4,1523.97,1,3,4,8,134,At Risk,1,0.9996271,High Risk
12927,395,1,197.31,2,1,1,4,211,Lost,1,0.9996289,High Risk
12928,35,12,4304.89,4,5,5,14,455,Champions,0,0.0002199083,Low Risk
12929,312,1,117.85,2,1,1,4,211,Lost,1,0.9996289,High Risk
12930,78,2,415.8,3,2,2,7,322,Others,0,0.0004902948,Low Risk
12931,22,57,91810.34,4,5,5,14,455,Champions,0,0.0002199083,Low Risk
12932,539,8,1698.56,1,4,4,9,144,At Risk,1,0.9997583,High Risk
12933,24,8,1636.63,4,4,4,12,444,Champions,0,0.00067572953,Low Risk
12934,737,1,181.65,1,1,1,3,111,Lost,1,0.9996289,High Risk
12935,2,15,4243.86,5,5,5,15,555,Champions,0,0.0002199083,Low Risk
12936,17,4,1063.9,5,3,3,11,533,Loyal Customers,0,0.00036926035,Low Risk
12937,15,9,3097.61,5,5,5,15,555,Champions,0,0.0002199083,Low Risk
12938,26,1,114.14,4,1,1,6,411,New Customers,0,0.0004902948,Low Risk
12939,64,20,25264.8,3,5,5,13,355,Loyal Customers,0,0.0002199083,Low Risk
12940,55,2,899.69,4,2,3,9,423,New Customers,0,0.00036926035,Low Risk
12941,724,1,377.49,1,1,2,4,112,Lost,1,0.9996289,High Risk
12942,131,3,675.6,3,3,3,9,333,Loyal Customers,1,0.9995301,High Risk
12943,558,2,496.5,1,2,2,5,122,Lost,1,0.9996289,High Risk
12944,36,2,604.51,4,2,2,8,422,New Customers,0,0.0004902948,Low Risk
12945,288,2,900.11,2,2,3,7,223,Cant Lose Them,1,0.99958855,High Risk
12946,437,1,324.45,1,1,2,4,112,Lost,1,0.9996289,High Risk
12947,144,6,1603.99,3,4,4,11,344,Loyal Customers,1,0.9997583,High Risk
12948,16,9,2317.43,5,5,4,14,554,Champions,0,0.0002199083,Low Risk
12949,31,22,15526.7,4,5,5,14,455,Champions,0,0.0002199083,Low Risk
12950,2,3,1843.0,5,3,4,12,534,Loyal Customers,0,0.00024897387,Low Risk
12951,9,15,3213.7200000000003,5,5,5,15,555,Champions,0,0.0002199083,Low Risk
12952,6,4,1387.79,5,3,4,12,534,Loyal Customers,0,0.00039549524,Low Risk
12953,10,2,828.8100000000001,5,2,3,10,523,New Customers,0,0.00036926035,Low Risk
12954,639,1,162.45,1,1,1,3,111,Lost,1,0.9996289,High Risk
12955,1,11,4757.16,5,5,5,15,555,Champions,0,0.0002199083,Low Risk
12956,306,4,521.89,2,3,2,7,232,Others,1,0.9996289,High Risk
12957,10,13,8706.97,5,5,5,15,555,Champions,0,0.0002199083,Low Risk
12958,400,2,467.34,2,2,2,6,222,Lost,1,0.9996289,High Risk
12959,484,1,150.95,1,1,1,3,111,Lost,1,0.9996289,High Risk
12960,414,4,1322.07,1,3,4,8,134,At Risk,1,0.99947387,High Risk
12961,379,1,211.99,2,1,1,4,211,Lost,1,0.9996289,High Risk
12962,7,2,266.39,5,2,1,8,521,New Customers,0,0.0004902948,Low Risk
12963,8,12,3235.79,5,5,5,15,555,Champions,0,0.0002199083,Low Risk
12964,437,1,132.24,1,1,1,3,111,Lost,1,0.9996289,High Risk
12965,89,1,769.8100000000001,3,1,3,7,313,Others,0,0.06232832,Low Risk
12966,10,1,160.18,5,1,1,7,511,New Customers,0,0.0004902948,Low Risk
12967,358,3,2938.52,2,3,5,10,235,At Risk,1,0.99914396,High Risk
12968,112,1,135.95,3,1,1,5,311,Others,1,0.9996289,High Risk
12969,603,1,122.45,1,1,1,3,111,Lost,1,0.9996289,High Risk
12970,7,10,1453.6,5,5,4,14,554,Champions,0,0.00067572953,Low Risk
12971,4,116,15704.6,5,5,5,15,555,Champions,0,0.0002199083,Low Risk
12972,414,4,1161.2,1,3,3,7,133,At Risk,1,0.99958855,High Risk
12973,414,1,385.55,1,1,2,4,112,Lost,1,0.9996289,High Risk
12974,198,2,408.95,2,2,2,6,222,Lost,1,0.9996289,High Risk
12975,437,6,2100.09,1,4,4,9,144,At Risk,1,0.9995865,High Risk
12976,212,8,3156.38,2,4,5,11,245,At Risk,1,0.99942315,High Risk
12977,156,4,513.88,3,3,2,8,332,Potential Loyalists,1,0.9996289,High Risk
12978,385,5,2502.82,2,4,4,10,244,At Risk,1,0.99942315,High Risk
12979,729,1,517.7,1,1,2,4,112,Lost,1,0.9996289,High Risk
12980,158,21,16245.78,3,5,5,13,355,Loyal Customers,1,0.99921155,High Risk
12981,30,2,372.22,4,2,2,8,422,New Customers,0,0.0004902948,Low Risk
12982,243,8,2744.81,2,4,4,10,244,At Risk,1,0.99942315,High Risk
12983,598,1,490.08,1,1,2,4,112,Lost,1,0.9996289,High Risk
12984,19,1,97.5,5,1,1,7,511,New Customers,0,0.0004902948,Low Risk
12985,1,2,1239.38,5,2,4,11,524,New Customers,0,0.00061562913,Low Risk
12986,429,10,2729.84,1,5,4,10,154,At Risk,1,0.99942315,High Risk
12987,74,5,1312.21,3,4,4,11,344,Loyal Customers,0,0.0005852699,Low Risk
12988,292,1,505.82,2,1,2,5,212,Lost,1,0.9996289,High Risk
12989,3,33,13551.75,5,5,5,15,555,Champions,0,0.0002199083,Low Risk
12990,31,7,955.5,4,4,3,11,443,Loyal Customers,0,0.0007484747,Low Risk
12991,23,3,764.82,4,3,3,10,433,Loyal Customers,0,0.00036926035,Low Risk
12992,725,1,93.35,1,1,1,3,111,Lost,1,0.9996289,High Risk
12993,23,8,1259.63,4,4,4,12,444,Champions,0,0.00042820536,Low Risk
12994,4,3,974.42,5,3,3,11,533,Loyal Customers,0,0.00036926035,Low Risk
12995,85,1,211.32,3,1,1,5,311,Others,0,0.0004902948,Low Risk
12996,376,1,355.5,2,1,2,5,212,Lost,1,0.9996289,High Risk
12997,22,8,2110.91,4,4,4,12,444,Champions,0,0.00030680475,Low Risk
12998,493,3,920.08,1,3,3,7,133,At Risk,1,0.99958855,High Risk
12999,196,3,455.88,2,3,2,7,232,Others,1,0.9996289,High Risk
13000,107,4,1032.5,3,3,3,9,333,Loyal Customers,1,0.9995073,High Risk
13001,4,33,24042.65,5,5,5,15,555,Champions,0,0.0002199083,Low Risk
13002,318,3,414.13,2,3,2,7,232,Others,1,0.9996289,High Risk
13003,106,3,149.05,3,3,1,7,331,Potential Loyalists,1,0.9996289,High Risk
13004,12,36,11650.85,5,5,5,15,555,Champions,0,0.0002199083,Low Risk
13005,174,4,999.68,3,3,3,9,333,Loyal Customers,1,0.9995073,High Risk
13006,56,1,81.57,4,1,1,6,411,New Customers,0,0.0004902948,Low Risk
13007,580,1,175.25,1,1,1,3,111,Lost,1,0.9996289,High Risk
13008,323,3,612.13,2,3,3,8,233,At Risk,1,0.9996289,High Risk
13009,673,1,234.0,1,1,1,3,111,Lost,1,0.9996289,High Risk
13010,374,2,330.12,2,2,2,6,222,Lost,1,0.9996289,High Risk
13011,372,1,50.55,2,1,1,4,211,Lost,1,0.9996289,High Risk
13012,9,11,2957.83,5,5,5,15,555,Champions,0,0.0002199083,Low Risk
13013,1,29,11097.43,5,5,5,15,555,Champions,0,0.0002199083,Low Risk
13014,11,11,5381.08,5,5,5,15,555,Champions,0,0.0002199083,Low Risk
13015,53,11,6579.78,4,5,5,14,455,Champions,0,0.0002199083,Low Risk
13016,73,3,789.89,3,3,3,9,333,Loyal Customers,0,0.00036926035,Low Risk
13017,7,1,204.0,5,1,1,7,511,New Customers,0,0.0004902948,Low Risk
13018,16,35,9763.16,5,5,5,15,555,Champions,0,0.0002199083,Low Risk
13019,379,6,1229.95,2,4,4,10,244,At Risk,1,0.99984,High Risk
13020,563,2,618.96,1,2,3,6,123,Cant Lose Them,1,0.9996289,High Risk
13021,4,17,4887.24,5,5,5,15,555,Champions,0,0.0002199083,Low Risk
13022,430,1,65.3,1,1,1,3,111,Lost,1,0.9996289,High Risk
13023,64,3,1449.03,3,3,4,10,334,Loyal Customers,0,0.00045565024,Low Risk
13024,471,2,555.87,1,2,2,5,122,Lost,1,0.9996289,High Risk
13025,732,1,323.39,1,1,2,4,112,Lost,1,0.9996289,High Risk
